-25.6869	-25.4041	-24.5736	-23.2476	-21.5093	-19.468	-17.252	-15.0004	-12.8549	-10.9501	-9.40573	-8.31889	-7.75785	-7.75785	-8.31889	-9.40573	-10.9501	-12.8549	-15.0004	-17.252	-19.468	-21.5093	-23.2476	-24.5736	-25.4041	-25.6869	-25.4041	-24.5736	-23.2476	-21.5093	-19.468	-17.252	-15.0004	-12.8549	-10.9501	-9.40573	-8.31889	-7.75785	-7.75785	-8.31889	-9.40573	-10.9501	-12.8549	-15.0004	-17.252	-19.468	-21.5093	-23.2476	-24.5736	-25.4041	-25.6869	-25.4041	-24.5736	-23.2476	-21.5093	-19.468	-17.252	-15.0004	-12.8549	-10.9501	-9.40573	-8.31889	-7.75785	-7.75785	-8.31889	-9.40573	-10.9501	-12.8549	-15.0004	-17.252	-19.468	-21.5093	-23.2476	-24.5736	-25.4041	-25.6869	-25.4041	-24.5736	-23.2476	-21.5093	-19.468	-17.252	-15.0004	-12.8549	-10.9501	-9.40573	-8.31889	-7.75785	-7.75785	-8.31889	-9.40573	-10.9501	-12.8549	-15.0004	-17.252	-19.468	-21.5093	-23.2476	-24.5736	-25.4041	-25.6869	
-27.3136	-27.0308	-26.2003	-24.8743	-23.136	-21.0947	-18.8787	-16.6271	-14.4816	-12.5768	-11.0324	-9.94558	-9.38454	-9.38454	-9.94558	-11.0324	-12.5768	-14.4816	-16.6271	-18.8787	-21.0947	-23.136	-24.8743	-26.2003	-27.0308	-27.3136	-27.0308	-26.2003	-24.8743	-23.136	-21.0947	-18.8787	-16.6271	-14.4816	-12.5768	-11.0324	-9.94558	-9.38454	-9.38454	-9.94558	-11.0324	-12.5768	-14.4816	-16.6271	-18.8787	-21.0947	-23.136	-24.8743	-26.2003	-27.0308	-27.3136	-27.0308	-26.2003	-24.8743	-23.136	-21.0947	-18.8787	-16.6271	-14.4816	-12.5768	-11.0324	-9.94558	-9.38454	-9.38454	-9.94558	-11.0324	-12.5768	-14.4816	-16.6271	-18.8787	-21.0947	-23.136	-24.8743	-26.2003	-27.0308	-27.3136	-27.0308	-26.2003	-24.8743	-23.136	-21.0947	-18.8787	-16.6271	-14.4816	-12.5768	-11.0324	-9.94558	-9.38454	-9.38454	-9.94558	-11.0324	-12.5768	-14.4816	-16.6271	-18.8787	-21.0947	-23.136	-24.8743	-26.2003	-27.0308	-27.3136	
-29	-28.7172	-27.8868	-26.5607	-24.8224	-22.7812	-20.5651	-18.3136	-16.168	-14.2632	-12.7188	-11.632	-11.071	-11.071	-11.632	-12.7188	-14.2632	-16.168	-18.3136	-20.5651	-22.7812	-24.8224	-26.5607	-27.8868	-28.7172	-29	-28.7172	-27.8868	-26.5607	-24.8224	-22.7812	-20.5651	-18.3136	-16.168	-14.2632	-12.7188	-11.632	-11.071	-11.071	-11.632	-12.7188	-14.2632	-16.168	-18.3136	-20.5651	-22.7812	-24.8224	-26.5607	-27.8868	-28.7172	-29	-28.7172	-27.8868	-26.5607	-24.8224	-22.7812	-20.5651	-18.3136	-16.168	-14.2632	-12.7188	-11.632	-11.071	-11.071	-11.632	-12.7188	-14.2632	-16.168	-18.3136	-20.5651	-22.7812	-24.8224	-26.5607	-27.8868	-28.7172	-29	-28.7172	-27.8868	-26.5607	-24.8224	-22.7812	-20.5651	-18.3136	-16.168	-14.2632	-12.7188	-11.632	-11.071	-11.071	-11.632	-12.7188	-14.2632	-16.168	-18.3136	-20.5651	-22.7812	-24.8224	-26.5607	-27.8868	-28.7172	-29	
-30.6864	-30.4037	-29.5732	-28.2471	-26.5089	-24.4676	-22.2515	-20	-17.8544	-15.9496	-14.4053	-13.3184	-12.7574	-12.7574	-13.3184	-14.4053	-15.9496	-17.8544	-20	-22.2515	-24.4676	-26.5089	-28.2471	-29.5732	-30.4037	-30.6864	-30.4037	-29.5732	-28.2471	-26.5089	-24.4676	-22.2515	-20	-17.8544	-15.9496	-14.4053	-13.3184	-12.7574	-12.7574	-13.3184	-14.4053	-15.9496	-17.8544	-20	-22.2515	-24.4676	-26.5089	-28.2471	-29.5732	-30.4037	-30.6864	-30.4037	-29.5732	-28.2471	-26.5089	-24.4676	-22.2515	-20	-17.8544	-15.9496	-14.4053	-13.3184	-12.7574	-12.7574	-13.3184	-14.4053	-15.9496	-17.8544	-20	-22.2515	-24.4676	-26.5089	-28.2471	-29.5732	-30.4037	-30.6864	-30.4037	-29.5732	-28.2471	-26.5089	-24.4676	-22.2515	-20	-17.8544	-15.9496	-14.4053	-13.3184	-12.7574	-12.7574	-13.3184	-14.4053	-15.9496	-17.8544	-20	-22.2515	-24.4676	-26.5089	-28.2471	-29.5732	-30.4037	-30.6864	
-32.3131	-32.0304	-31.1999	-29.8738	-28.1356	-26.0943	-23.8782	-21.6267	-19.4811	-17.5763	-16.032	-14.9451	-14.3841	-14.3841	-14.9451	-16.032	-17.5763	-19.4811	-21.6267	-23.8782	-26.0943	-28.1356	-29.8738	-31.1999	-32.0304	-32.3131	-32.0304	-31.1999	-29.8738	-28.1356	-26.0943	-23.8782	-21.6267	-19.4811	-17.5763	-16.032	-14.9451	-14.3841	-14.3841	-14.9451	-16.032	-17.5763	-19.4811	-21.6267	-23.8782	-26.0943	-28.1356	-29.8738	-31.1999	-32.0304	-32.3131	-32.0304	-31.1999	-29.8738	-28.1356	-26.0943	-23.8782	-21.6267	-19.4811	-17.5763	-16.032	-14.9451	-14.3841	-14.3841	-14.9451	-16.032	-17.5763	-19.4811	-21.6267	-23.8782	-26.0943	-28.1356	-29.8738	-31.1999	-32.0304	-32.3131	-32.0304	-31.1999	-29.8738	-28.1356	-26.0943	-23.8782	-21.6267	-19.4811	-17.5763	-16.032	-14.9451	-14.3841	-14.3841	-14.9451	-16.032	-17.5763	-19.4811	-21.6267	-23.8782	-26.0943	-28.1356	-29.8738	-31.1999	-32.0304	-32.3131	
-33.8224	-33.5397	-32.7092	-31.3832	-29.6449	-27.6036	-25.3876	-23.136	-20.9904	-19.0856	-17.5413	-16.4545	-15.8934	-15.8934	-16.4545	-17.5413	-19.0856	-20.9904	-23.136	-25.3876	-27.6036	-29.6449	-31.3832	-32.7092	-33.5397	-33.8224	-33.5397	-32.7092	-31.3832	-29.6449	-27.6036	-25.3876	-23.136	-20.9904	-19.0856	-17.5413	-16.4545	-15.8934	-15.8934	-16.4545	-17.5413	-19.0856	-20.9904	-23.136	-25.3876	-27.6036	-29.6449	-31.3832	-32.7092	-33.5397	-33.8224	-33.5397	-32.7092	-31.3832	-29.6449	-27.6036	-25.3876	-23.136	-20.9904	-19.0856	-17.5413	-16.4545	-15.8934	-15.8934	-16.4545	-17.5413	-19.0856	-20.9904	-23.136	-25.3876	-27.6036	-29.6449	-31.3832	-32.7092	-33.5397	-33.8224	-33.5397	-32.7092	-31.3832	-29.6449	-27.6036	-25.3876	-23.136	-20.9904	-19.0856	-17.5413	-16.4545	-15.8934	-15.8934	-16.4545	-17.5413	-19.0856	-20.9904	-23.136	-25.3876	-27.6036	-29.6449	-31.3832	-32.7092	-33.5397	-33.8224	
-35.1609	-34.8782	-34.0477	-32.7216	-30.9834	-28.9421	-26.726	-24.4745	-22.3289	-20.4241	-18.8798	-17.7929	-17.2319	-17.2319	-17.7929	-18.8798	-20.4241	-22.3289	-24.4745	-26.726	-28.9421	-30.9834	-32.7216	-34.0477	-34.8782	-35.1609	-34.8782	-34.0477	-32.7216	-30.9834	-28.9421	-26.726	-24.4745	-22.3289	-20.4241	-18.8798	-17.7929	-17.2319	-17.2319	-17.7929	-18.8798	-20.4241	-22.3289	-24.4745	-26.726	-28.9421	-30.9834	-32.7216	-34.0477	-34.8782	-35.1609	-34.8782	-34.0477	-32.7216	-30.9834	-28.9421	-26.726	-24.4745	-22.3289	-20.4241	-18.8798	-17.7929	-17.2319	-17.2319	-17.7929	-18.8798	-20.4241	-22.3289	-24.4745	-26.726	-28.9421	-30.9834	-32.7216	-34.0477	-34.8782	-35.1609	-34.8782	-34.0477	-32.7216	-30.9834	-28.9421	-26.726	-24.4745	-22.3289	-20.4241	-18.8798	-17.7929	-17.2319	-17.2319	-17.7929	-18.8798	-20.4241	-22.3289	-24.4745	-26.726	-28.9421	-30.9834	-32.7216	-34.0477	-34.8782	-35.1609	
-36.2812	-35.9984	-35.1679	-33.8419	-32.1036	-30.0623	-27.8463	-25.5947	-23.4491	-21.5443	-20	-18.9132	-18.3521	-18.3521	-18.9132	-20	-21.5443	-23.4491	-25.5947	-27.8463	-30.0623	-32.1036	-33.8419	-35.1679	-35.9984	-36.2812	-35.9984	-35.1679	-33.8419	-32.1036	-30.0623	-27.8463	-25.5947	-23.4491	-21.5443	-20	-18.9132	-18.3521	-18.3521	-18.9132	-20	-21.5443	-23.4491	-25.5947	-27.8463	-30.0623	-32.1036	-33.8419	-35.1679	-35.9984	-36.2812	-35.9984	-35.1679	-33.8419	-32.1036	-30.0623	-27.8463	-25.5947	-23.4491	-21.5443	-20	-18.9132	-18.3521	-18.3521	-18.9132	-20	-21.5443	-23.4491	-25.5947	-27.8463	-30.0623	-32.1036	-33.8419	-35.1679	-35.9984	-36.2812	-35.9984	-35.1679	-33.8419	-32.1036	-30.0623	-27.8463	-25.5947	-23.4491	-21.5443	-20	-18.9132	-18.3521	-18.3521	-18.9132	-20	-21.5443	-23.4491	-25.5947	-27.8463	-30.0623	-32.1036	-33.8419	-35.1679	-35.9984	-36.2812	
-37.1434	-36.8607	-36.0302	-34.7042	-32.9659	-30.9246	-28.7086	-26.457	-24.3114	-22.4066	-20.8623	-19.7755	-19.2144	-19.2144	-19.7755	-20.8623	-22.4066	-24.3114	-26.457	-28.7086	-30.9246	-32.9659	-34.7042	-36.0302	-36.8607	-37.1434	-36.8607	-36.0302	-34.7042	-32.9659	-30.9246	-28.7086	-26.457	-24.3114	-22.4066	-20.8623	-19.7755	-19.2144	-19.2144	-19.7755	-20.8623	-22.4066	-24.3114	-26.457	-28.7086	-30.9246	-32.9659	-34.7042	-36.0302	-36.8607	-37.1434	-36.8607	-36.0302	-34.7042	-32.9659	-30.9246	-28.7086	-26.457	-24.3114	-22.4066	-20.8623	-19.7755	-19.2144	-19.2144	-19.7755	-20.8623	-22.4066	-24.3114	-26.457	-28.7086	-30.9246	-32.9659	-34.7042	-36.0302	-36.8607	-37.1434	-36.8607	-36.0302	-34.7042	-32.9659	-30.9246	-28.7086	-26.457	-24.3114	-22.4066	-20.8623	-19.7755	-19.2144	-19.2144	-19.7755	-20.8623	-22.4066	-24.3114	-26.457	-28.7086	-30.9246	-32.9659	-34.7042	-36.0302	-36.8607	-37.1434	
-37.7172	-37.4345	-36.604	-35.278	-33.5397	-31.4984	-29.2824	-27.0308	-24.8852	-22.9804	-21.4361	-20.3493	-19.7882	-19.7882	-20.3493	-21.4361	-22.9804	-24.8852	-27.0308	-29.2824	-31.4984	-33.5397	-35.278	-36.604	-37.4345	-37.7172	-37.4345	-36.604	-35.278	-33.5397	-31.4984	-29.2824	-27.0308	-24.8852	-22.9804	-21.4361	-20.3493	-19.7882	-19.7882	-20.3493	-21.4361	-22.9804	-24.8852	-27.0308	-29.2824	-31.4984	-33.5397	-35.278	-36.604	-37.4345	-37.7172	-37.4345	-36.604	-35.278	-33.5397	-31.4984	-29.2824	-27.0308	-24.8852	-22.9804	-21.4361	-20.3493	-19.7882	-19.7882	-20.3493	-21.4361	-22.9804	-24.8852	-27.0308	-29.2824	-31.4984	-33.5397	-35.278	-36.604	-37.4345	-37.7172	-37.4345	-36.604	-35.278	-33.5397	-31.4984	-29.2824	-27.0308	-24.8852	-22.9804	-21.4361	-20.3493	-19.7882	-19.7882	-20.3493	-21.4361	-22.9804	-24.8852	-27.0308	-29.2824	-31.4984	-33.5397	-35.278	-36.604	-37.4345	-37.7172	
-37.9822	-37.6995	-36.869	-35.543	-33.8047	-31.7634	-29.5474	-27.2958	-25.1502	-23.2454	-21.7011	-20.6143	-20.0532	-20.0532	-20.6143	-21.7011	-23.2454	-25.1502	-27.2958	-29.5474	-31.7634	-33.8047	-35.543	-36.869	-37.6995	-37.9822	-37.6995	-36.869	-35.543	-33.8047	-31.7634	-29.5474	-27.2958	-25.1502	-23.2454	-21.7011	-20.6143	-20.0532	-20.0532	-20.6143	-21.7011	-23.2454	-25.1502	-27.2958	-29.5474	-31.7634	-33.8047	-35.543	-36.869	-37.6995	-37.9822	-37.6995	-36.869	-35.543	-33.8047	-31.7634	-29.5474	-27.2958	-25.1502	-23.2454	-21.7011	-20.6143	-20.0532	-20.0532	-20.6143	-21.7011	-23.2454	-25.1502	-27.2958	-29.5474	-31.7634	-33.8047	-35.543	-36.869	-37.6995	-37.9822	-37.6995	-36.869	-35.543	-33.8047	-31.7634	-29.5474	-27.2958	-25.1502	-23.2454	-21.7011	-20.6143	-20.0532	-20.0532	-20.6143	-21.7011	-23.2454	-25.1502	-27.2958	-29.5474	-31.7634	-33.8047	-35.543	-36.869	-37.6995	-37.9822	
-37.929	-37.6463	-36.8158	-35.4897	-33.7515	-31.7102	-29.4941	-27.2426	-25.097	-23.1922	-21.6479	-20.561	-20	-20	-20.561	-21.6479	-23.1922	-25.097	-27.2426	-29.4941	-31.7102	-33.7515	-35.4897	-36.8158	-37.6463	-37.929	-37.6463	-36.8158	-35.4897	-33.7515	-31.7102	-29.4941	-27.2426	-25.097	-23.1922	-21.6479	-20.561	-20	-20	-20.561	-21.6479	-23.1922	-25.097	-27.2426	-29.4941	-31.7102	-33.7515	-35.4897	-36.8158	-37.6463	-37.929	-37.6463	-36.8158	-35.4897	-33.7515	-31.7102	-29.4941	-27.2426	-25.097	-23.1922	-21.6479	-20.561	-20	-20	-20.561	-21.6479	-23.1922	-25.097	-27.2426	-29.4941	-31.7102	-33.7515	-35.4897	-36.8158	-37.6463	-37.929	-37.6463	-36.8158	-35.4897	-33.7515	-31.7102	-29.4941	-27.2426	-25.097	-23.1922	-21.6479	-20.561	-20	-20	-20.561	-21.6479	-23.1922	-25.097	-27.2426	-29.4941	-31.7102	-33.7515	-35.4897	-36.8158	-37.6463	-37.929	
-37.5595	-37.2768	-36.4463	-35.1202	-33.3819	-31.3407	-29.1246	-26.8731	-24.7275	-22.8227	-21.2784	-20.1915	-19.6305	-19.6305	-20.1915	-21.2784	-22.8227	-24.7275	-26.8731	-29.1246	-31.3407	-33.3819	-35.1202	-36.4463	-37.2768	-37.5595	-37.2768	-36.4463	-35.1202	-33.3819	-31.3407	-29.1246	-26.8731	-24.7275	-22.8227	-21.2784	-20.1915	-19.6305	-19.6305	-20.1915	-21.2784	-22.8227	-24.7275	-26.8731	-29.1246	-31.3407	-33.3819	-35.1202	-36.4463	-37.2768	-37.5595	-37.2768	-36.4463	-35.1202	-33.3819	-31.3407	-29.1246	-26.8731	-24.7275	-22.8227	-21.2784	-20.1915	-19.6305	-19.6305	-20.1915	-21.2784	-22.8227	-24.7275	-26.8731	-29.1246	-31.3407	-33.3819	-35.1202	-36.4463	-37.2768	-37.5595	-37.2768	-36.4463	-35.1202	-33.3819	-31.3407	-29.1246	-26.8731	-24.7275	-22.8227	-21.2784	-20.1915	-19.6305	-19.6305	-20.1915	-21.2784	-22.8227	-24.7275	-26.8731	-29.1246	-31.3407	-33.3819	-35.1202	-36.4463	-37.2768	-37.5595	
-36.8868	-36.604	-35.7735	-34.4475	-32.7092	-30.6679	-28.4519	-26.2003	-24.0547	-22.1499	-20.6056	-19.5188	-18.9577	-18.9577	-19.5188	-20.6056	-22.1499	-24.0547	-26.2003	-28.4519	-30.6679	-32.7092	-34.4475	-35.7735	-36.604	-36.8868	-36.604	-35.7735	-34.4475	-32.7092	-30.6679	-28.4519	-26.2003	-24.0547	-22.1499	-20.6056	-19.5188	-18.9577	-18.9577	-19.5188	-20.6056	-22.1499	-24.0547	-26.2003	-28.4519	-30.6679	-32.7092	-34.4475	-35.7735	-36.604	-36.8868	-36.604	-35.7735	-34.4475	-32.7092	-30.6679	-28.4519	-26.2003	-24.0547	-22.1499	-20.6056	-19.5188	-18.9577	-18.9577	-19.5188	-20.6056	-22.1499	-24.0547	-26.2003	-28.4519	-30.6679	-32.7092	-34.4475	-35.7735	-36.604	-36.8868	-36.604	-35.7735	-34.4475	-32.7092	-30.6679	-28.4519	-26.2003	-24.0547	-22.1499	-20.6056	-19.5188	-18.9577	-18.9577	-19.5188	-20.6056	-22.1499	-24.0547	-26.2003	-28.4519	-30.6679	-32.7092	-34.4475	-35.7735	-36.604	-36.8868	
-35.9346	-35.6519	-34.8214	-33.4953	-31.7571	-29.7158	-27.4997	-25.2482	-23.1026	-21.1978	-19.6535	-18.5666	-18.0056	-18.0056	-18.5666	-19.6535	-21.1978	-23.1026	-25.2482	-27.4997	-29.7158	-31.7571	-33.4953	-34.8214	-35.6519	-35.9346	-35.6519	-34.8214	-33.4953	-31.7571	-29.7158	-27.4997	-25.2482	-23.1026	-21.1978	-19.6535	-18.5666	-18.0056	-18.0056	-18.5666	-19.6535	-21.1978	-23.1026	-25.2482	-27.4997	-29.7158	-31.7571	-33.4953	-34.8214	-35.6519	-35.9346	-35.6519	-34.8214	-33.4953	-31.7571	-29.7158	-27.4997	-25.2482	-23.1026	-21.1978	-19.6535	-18.5666	-18.0056	-18.0056	-18.5666	-19.6535	-21.1978	-23.1026	-25.2482	-27.4997	-29.7158	-31.7571	-33.4953	-34.8214	-35.6519	-35.9346	-35.6519	-34.8214	-33.4953	-31.7571	-29.7158	-27.4997	-25.2482	-23.1026	-21.1978	-19.6535	-18.5666	-18.0056	-18.0056	-18.5666	-19.6535	-21.1978	-23.1026	-25.2482	-27.4997	-29.7158	-31.7571	-33.4953	-34.8214	-35.6519	-35.9346	
-34.7368	-34.4541	-33.6236	-32.2975	-30.5593	-28.518	-26.3019	-24.0504	-21.9048	-20	-18.4557	-17.3688	-16.8078	-16.8078	-17.3688	-18.4557	-20	-21.9048	-24.0504	-26.3019	-28.518	-30.5593	-32.2975	-33.6236	-34.4541	-34.7368	-34.4541	-33.6236	-32.2975	-30.5593	-28.518	-26.3019	-24.0504	-21.9048	-20	-18.4557	-17.3688	-16.8078	-16.8078	-17.3688	-18.4557	-20	-21.9048	-24.0504	-26.3019	-28.518	-30.5593	-32.2975	-33.6236	-34.4541	-34.7368	-34.4541	-33.6236	-32.2975	-30.5593	-28.518	-26.3019	-24.0504	-21.9048	-20	-18.4557	-17.3688	-16.8078	-16.8078	-17.3688	-18.4557	-20	-21.9048	-24.0504	-26.3019	-28.518	-30.5593	-32.2975	-33.6236	-34.4541	-34.7368	-34.4541	-33.6236	-32.2975	-30.5593	-28.518	-26.3019	-24.0504	-21.9048	-20	-18.4557	-17.3688	-16.8078	-16.8078	-17.3688	-18.4557	-20	-21.9048	-24.0504	-26.3019	-28.518	-30.5593	-32.2975	-33.6236	-34.4541	-34.7368	
-33.3358	-33.053	-32.2225	-30.8965	-29.1582	-27.1169	-24.9009	-22.6494	-20.5038	-18.599	-17.0546	-15.9678	-15.4068	-15.4068	-15.9678	-17.0546	-18.599	-20.5038	-22.6494	-24.9009	-27.1169	-29.1582	-30.8965	-32.2225	-33.053	-33.3358	-33.053	-32.2225	-30.8965	-29.1582	-27.1169	-24.9009	-22.6494	-20.5038	-18.599	-17.0546	-15.9678	-15.4068	-15.4068	-15.9678	-17.0546	-18.599	-20.5038	-22.6494	-24.9009	-27.1169	-29.1582	-30.8965	-32.2225	-33.053	-33.3358	-33.053	-32.2225	-30.8965	-29.1582	-27.1169	-24.9009	-22.6494	-20.5038	-18.599	-17.0546	-15.9678	-15.4068	-15.4068	-15.9678	-17.0546	-18.599	-20.5038	-22.6494	-24.9009	-27.1169	-29.1582	-30.8965	-32.2225	-33.053	-33.3358	-33.053	-32.2225	-30.8965	-29.1582	-27.1169	-24.9009	-22.6494	-20.5038	-18.599	-17.0546	-15.9678	-15.4068	-15.4068	-15.9678	-17.0546	-18.599	-20.5038	-22.6494	-24.9009	-27.1169	-29.1582	-30.8965	-32.2225	-33.053	-33.3358	
-31.7812	-31.4984	-30.6679	-29.3419	-27.6036	-25.5623	-23.3463	-21.0947	-18.9491	-17.0443	-15.5	-14.4132	-13.8521	-13.8521	-14.4132	-15.5	-17.0443	-18.9491	-21.0947	-23.3463	-25.5623	-27.6036	-29.3419	-30.6679	-31.4984	-31.7812	-31.4984	-30.6679	-29.3419	-27.6036	-25.5623	-23.3463	-21.0947	-18.9491	-17.0443	-15.5	-14.4132	-13.8521	-13.8521	-14.4132	-15.5	-17.0443	-18.9491	-21.0947	-23.3463	-25.5623	-27.6036	-29.3419	-30.6679	-31.4984	-31.7812	-31.4984	-30.6679	-29.3419	-27.6036	-25.5623	-23.3463	-21.0947	-18.9491	-17.0443	-15.5	-14.4132	-13.8521	-13.8521	-14.4132	-15.5	-17.0443	-18.9491	-21.0947	-23.3463	-25.5623	-27.6036	-29.3419	-30.6679	-31.4984	-31.7812	-31.4984	-30.6679	-29.3419	-27.6036	-25.5623	-23.3463	-21.0947	-18.9491	-17.0443	-15.5	-14.4132	-13.8521	-13.8521	-14.4132	-15.5	-17.0443	-18.9491	-21.0947	-23.3463	-25.5623	-27.6036	-29.3419	-30.6679	-31.4984	-31.7812	
-30.128	-29.8452	-29.0148	-27.6887	-25.9504	-23.9092	-21.6931	-19.4416	-17.296	-15.3912	-13.8468	-12.76	-12.199	-12.199	-12.76	-13.8468	-15.3912	-17.296	-19.4416	-21.6931	-23.9092	-25.9504	-27.6887	-29.0148	-29.8452	-30.128	-29.8452	-29.0148	-27.6887	-25.9504	-23.9092	-21.6931	-19.4416	-17.296	-15.3912	-13.8468	-12.76	-12.199	-12.199	-12.76	-13.8468	-15.3912	-17.296	-19.4416	-21.6931	-23.9092	-25.9504	-27.6887	-29.0148	-29.8452	-30.128	-29.8452	-29.0148	-27.6887	-25.9504	-23.9092	-21.6931	-19.4416	-17.296	-15.3912	-13.8468	-12.76	-12.199	-12.199	-12.76	-13.8468	-15.3912	-17.296	-19.4416	-21.6931	-23.9092	-25.9504	-27.6887	-29.0148	-29.8452	-30.128	-29.8452	-29.0148	-27.6887	-25.9504	-23.9092	-21.6931	-19.4416	-17.296	-15.3912	-13.8468	-12.76	-12.199	-12.199	-12.76	-13.8468	-15.3912	-17.296	-19.4416	-21.6931	-23.9092	-25.9504	-27.6887	-29.0148	-29.8452	-30.128	
-28.4349	-28.1521	-27.3216	-25.9956	-24.2573	-22.216	-20	-17.7485	-15.6029	-13.6981	-12.1537	-11.0669	-10.5059	-10.5059	-11.0669	-12.1537	-13.6981	-15.6029	-17.7485	-20	-22.216	-24.2573	-25.9956	-27.3216	-28.1521	-28.4349	-28.1521	-27.3216	-25.9956	-24.2573	-22.216	-20	-17.7485	-15.6029	-13.6981	-12.1537	-11.0669	-10.5059	-10.5059	-11.0669	-12.1537	-13.6981	-15.6029	-17.7485	-20	-22.216	-24.2573	-25.9956	-27.3216	-28.1521	-28.4349	-28.1521	-27.3216	-25.9956	-24.2573	-22.216	-20	-17.7485	-15.6029	-13.6981	-12.1537	-11.0669	-10.5059	-10.5059	-11.0669	-12.1537	-13.6981	-15.6029	-17.7485	-20	-22.216	-24.2573	-25.9956	-27.3216	-28.1521	-28.4349	-28.1521	-27.3216	-25.9956	-24.2573	-22.216	-20	-17.7485	-15.6029	-13.6981	-12.1537	-11.0669	-10.5059	-10.5059	-11.0669	-12.1537	-13.6981	-15.6029	-17.7485	-20	-22.216	-24.2573	-25.9956	-27.3216	-28.1521	-28.4349	
-26.7618	-26.479	-25.6486	-24.3225	-22.5842	-20.5429	-18.3269	-16.0754	-13.9298	-12.025	-10.4806	-9.3938	-8.83276	-8.83276	-9.3938	-10.4806	-12.025	-13.9298	-16.0754	-18.3269	-20.5429	-22.5842	-24.3225	-25.6486	-26.479	-26.7618	-26.479	-25.6486	-24.3225	-22.5842	-20.5429	-18.3269	-16.0754	-13.9298	-12.025	-10.4806	-9.3938	-8.83276	-8.83276	-9.3938	-10.4806	-12.025	-13.9298	-16.0754	-18.3269	-20.5429	-22.5842	-24.3225	-25.6486	-26.479	-26.7618	-26.479	-25.6486	-24.3225	-22.5842	-20.5429	-18.3269	-16.0754	-13.9298	-12.025	-10.4806	-9.3938	-8.83276	-8.83276	-9.3938	-10.4806	-12.025	-13.9298	-16.0754	-18.3269	-20.5429	-22.5842	-24.3225	-25.6486	-26.479	-26.7618	-26.479	-25.6486	-24.3225	-22.5842	-20.5429	-18.3269	-16.0754	-13.9298	-12.025	-10.4806	-9.3938	-8.83276	-8.83276	-9.3938	-10.4806	-12.025	-13.9298	-16.0754	-18.3269	-20.5429	-22.5842	-24.3225	-25.6486	-26.479	-26.7618	
-25.168	-24.8852	-24.0547	-22.7287	-20.9904	-18.9491	-16.7331	-14.4816	-12.336	-10.4312	-8.88683	-7.8	-7.23895	-7.23895	-7.8	-8.88683	-10.4312	-12.336	-14.4816	-16.7331	-18.9491	-20.9904	-22.7287	-24.0547	-24.8852	-25.168	-24.8852	-24.0547	-22.7287	-20.9904	-18.9491	-16.7331	-14.4816	-12.336	-10.4312	-8.88683	-7.8	-7.23895	-7.23895	-7.8	-8.88683	-10.4312	-12.336	-14.4816	-16.7331	-18.9491	-20.9904	-22.7287	-24.0547	-24.8852	-25.168	-24.8852	-24.0547	-22.7287	-20.9904	-18.9491	-16.7331	-14.4816	-12.336	-10.4312	-8.88683	-7.8	-7.23895	-7.23895	-7.8	-8.88683	-10.4312	-12.336	-14.4816	-16.7331	-18.9491	-20.9904	-22.7287	-24.0547	-24.8852	-25.168	-24.8852	-24.0547	-22.7287	-20.9904	-18.9491	-16.7331	-14.4816	-12.336	-10.4312	-8.88683	-7.8	-7.23895	-7.23895	-7.8	-8.88683	-10.4312	-12.336	-14.4816	-16.7331	-18.9491	-20.9904	-22.7287	-24.0547	-24.8852	-25.168	
-23.7099	-23.4272	-22.5967	-21.2707	-19.5324	-17.4911	-15.275	-13.0235	-10.8779	-8.97312	-7.42878	-6.34194	-5.7809	-5.7809	-6.34194	-7.42878	-8.97312	-10.8779	-13.0235	-15.275	-17.4911	-19.5324	-21.2707	-22.5967	-23.4272	-23.7099	-23.4272	-22.5967	-21.2707	-19.5324	-17.4911	-15.275	-13.0235	-10.8779	-8.97312	-7.42878	-6.34194	-5.7809	-5.7809	-6.34194	-7.42878	-8.97312	-10.8779	-13.0235	-15.275	-17.4911	-19.5324	-21.2707	-22.5967	-23.4272	-23.7099	-23.4272	-22.5967	-21.2707	-19.5324	-17.4911	-15.275	-13.0235	-10.8779	-8.97312	-7.42878	-6.34194	-5.7809	-5.7809	-6.34194	-7.42878	-8.97312	-10.8779	-13.0235	-15.275	-17.4911	-19.5324	-21.2707	-22.5967	-23.4272	-23.7099	-23.4272	-22.5967	-21.2707	-19.5324	-17.4911	-15.275	-13.0235	-10.8779	-8.97312	-7.42878	-6.34194	-5.7809	-5.7809	-6.34194	-7.42878	-8.97312	-10.8779	-13.0235	-15.275	-17.4911	-19.5324	-21.2707	-22.5967	-23.4272	-23.7099	
