../results/qa194_shuffle-000-01.csv,../results/qa194_shuffle-000-02.csv,avg
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.9780080000132,3737.411344000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3726.844680000011,3747.0446720000127,3736.944676000012
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3747.0446720000127,3736.4335640000118
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
3725.8224560000112,3733.4224320000135,3729.6224440000124
