../results/qa194_reverse-2-01.csv,../results/qa194_reverse-2-02.csv,avg
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3927.933576000015,3928.2335680000147
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3925.8224480000144,3927.1780040000144
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3928.5335600000144,3922.4224640000148,3925.4780120000146
3920.978008000014,3922.4224640000148,3921.7002360000142
3920.978008000014,3922.4224640000148,3921.7002360000142
3920.978008000014,3922.4224640000148,3921.7002360000142
3920.978008000014,3922.4224640000148,3921.7002360000142
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
3917.200232000014,3922.4224640000148,3919.8113480000143
