../results/qa194_exp_rank_swap-01.csv,../results/qa194_exp_rank_swap-02.csv,avg
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.577880000008,3800.277916000008
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
3764.977952000009,3835.5556640000086,3800.2668080000085
