../results/wi29_swap-1-01.csv,../results/wi29_swap-1-02.csv,avg
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34517.13351200001,33637.911232000006,34077.52237200001
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
34504.40017600001,33637.911232000006,34071.155704000004
