../results/wi29_exp_rank_swap-01.csv,../results/wi29_exp_rank_swap-02.csv,avg
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33983.822296,33842.844507999995
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33701.86672,33861.400064,33781.633392
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33651.51116,33861.400064,33756.455612000005
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
33609.022264,33861.400064,33735.211164
