../results/dj38_swap-2-01.csv,../results/dj38_swap-2-02.csv,avg
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6887.800184,6906.422456,6897.11132
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6855.022391999997,6906.422456,6880.722423999999
6849.311263999997,6906.422456,6877.866859999998
6849.311263999997,6906.422456,6877.866859999998
6849.311263999997,6906.422456,6877.866859999998
6849.311263999997,6906.422456,6877.866859999998
6849.311263999997,6906.422456,6877.866859999998
6849.311263999997,6906.422456,6877.866859999998
6849.311263999997,6906.422456,6877.866859999998
6849.311263999997,6906.422456,6877.866859999998
6849.311263999997,6906.422456,6877.866859999998
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6843.000159999999,6906.422456,6874.711308
6841.644583999997,6906.422456,6874.033519999999
6818.222367999996,6906.422456,6862.322411999998
6818.222367999996,6906.422456,6862.322411999998
6818.222367999996,6906.422456,6862.322411999998
6818.222367999996,6906.422456,6862.322411999998
6818.222367999996,6906.422456,6862.322411999998
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6906.422456,6850.777971999999
6795.133487999998,6897.222440000001,6846.1779639999995
6795.133487999998,6897.222440000001,6846.1779639999995
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6892.311336000001,6843.722411999999
6795.133487999998,6887.800240000002,6841.466864
6795.133487999998,6887.800240000002,6841.466864
6795.133487999998,6887.800240000002,6841.466864
6795.133487999998,6887.800240000002,6841.466864
6795.133487999998,6887.800240000002,6841.466864
6795.133487999998,6887.800240000002,6841.466864
6795.133487999998,6887.800240000002,6841.466864
6795.133487999998,6887.800240000002,6841.466864
6795.133487999998,6887.800240000002,6841.466864
6795.133487999998,6887.800240000002,6841.466864
