../results/wi29_mutator-002-01.csv,../results/wi29_mutator-002-02.csv,avg
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34985.311224000005,35269.22232800001,35127.266776000004
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34881.24456,35269.22232800001,35075.233444000005
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35269.22232800001,35005.45566800001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
34741.689008,35236.22232000001,34988.95566400001
