../results/dj38_shuffle-000-01.csv,../results/dj38_shuffle-000-02.csv,avg
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6636.5335520000035,6577.900195999999
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6519.266839999994,6629.800232000001,6574.533535999997
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6629.800232000001,6570.155755999998
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
6510.511279999995,6617.3780160000015,6563.944647999999
