../results/dj38_exp_rank_mutator000-01.csv,../results/dj38_exp_rank_mutator000-02.csv,avg
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6657.889103999996,6660.500219999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
6663.111335999998,6648.111319999996,6655.611327999997
