../results/wi29_exp_rank_mutator001-01.csv,../results/wi29_exp_rank_mutator001-02.csv,avg
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34200.844552,35081.422344000006,34641.13344800001
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
34185.46677600001,35081.422344000006,34633.44456
