../results/dj38_exp_rank_swap1-01.csv,../results/dj38_exp_rank_swap1-02.csv,avg
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6780.266887999999,6753.811331999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6771.955775999997,6749.655775999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6745.133559999998,6736.244667999998
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
6727.355775999998,6744.844679999998,6736.1002279999975
