../results/qa194_swap-1-01.csv,../results/qa194_swap-1-02.csv,avg
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.400144000008,3811.7446040000095
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3761.044584000007,3811.5668240000086
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
3862.0890640000107,3756.733480000007,3809.411272000009
