../results/dj38_mutator-002-01.csv,../results/dj38_mutator-002-02.csv,avg
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7091.533584000002,6805.889119999996,6948.711351999998
7076.889136000001,6805.889119999996,6941.389127999999
7076.889136000001,6805.889119999996,6941.389127999999
7076.889136000001,6805.889119999996,6941.389127999999
7076.889136000001,6805.889119999996,6941.389127999999
7076.889136000001,6805.889119999996,6941.389127999999
7076.889136000001,6805.889119999996,6941.389127999999
7076.889136000001,6805.889119999996,6941.389127999999
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7076.889136000001,6805.778023999998,6941.3335799999995
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7074.0891360000005,6805.778023999998,6939.933579999999
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7064.711368000002,6805.778023999998,6935.244696
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6805.778023999998,6916.522467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6795.178023999998,6911.222467999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7027.266912,6794.689127999998,6910.978019999999
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
7016.155808000001,6794.689127999998,6905.422468
