../results/qa194_exp_rank_mutator001-01.csv,../results/qa194_exp_rank_mutator001-02.csv,avg
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3756.533480000013,3777.600312000013,3767.066896000013
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.577928000013,3777.600312000013,3765.0891200000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
3752.444600000013,3777.600312000013,3765.0224560000133
