../results/wi29shuffle0-01.csv,../results/wi29shuffle0-02.csv,avg
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33933.089008,34011.400096
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34089.711184,33840.02232800001,33964.866756
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
34021.844520000006,33840.02232800001,33930.933424
