../results/wi29_exp_rank_swap2-01.csv,../results/wi29_exp_rank_swap2-02.csv,avg
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,35009.33344,34896.233448
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34990.97788,34887.055668
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
34783.133456,34938.400096,34860.766776000004
