../results/wi29_reverse-2-01.csv,../results/wi29_reverse-2-02.csv,avg
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35317.33343200001,35898.61122400001
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
36479.889016,35305.533424,35892.71122
